1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,mean_daily,median_daily,day_nbr
35.26880335732256,46.15662885234167,36.4323956363228,33.02854320693079,24.75885034159213,29.249688584471677,36.003714178441975,25.112937692331982,12.248893816954338,12.895760889016769,31.26389264147037,31.616679942032846,16.25448701528831,26.016898897852197,19.846730926456807,10.610409524578142,20.138321128183893,6.194625055703904,9.720199727007007,3.9717322422970707,0.27141398439939785,5.646877598784514,22.74157949955963,5.292660418472291,3.6562814705128965,5.417402075167813,0.9786342630768204,12.45293678001607,0.6835351539883995,18.066603962088795,16.25448701528831,308
35.52896778472151,49.337663909835115,37.571386965812714,33.38592542168294,23.005449333132155,32.25490282081063,36.6978199158564,25.94559614581615,12.463638947468146,14.930927158592084,33.193110962177485,31.510886385088543,16.627659313166472,26.057733807269752,18.725635024509717,11.070076388913256,20.088319198284843,4.947383934116755,10.883928853394341,4.045068406149009,0.3200123513539119,4.9975542915691475,24.332342651821648,5.095986160869367,3.696809350536336,5.715659200881437,1.1107446252311493,13.119453733301986,0.7286246135815768,18.530664401929123,16.627659313166472,309
37.02639400117197,51.71882248086768,38.4408450852489,33.83966047812371,21.693995206832543,34.18410008807357,37.71582411952742,25.76107849776658,12.293281495075247,17.25856085673482,34.69562509430188,30.77759317026271,17.037324247602537,25.871996813912112,16.59169301271277,10.461631852457462,21.280996810403206,2.430620129197969,12.504166827491586,4.328763566313086,0.3428202492026008,4.609125264483892,26.4048787847952,5.215815347259016,3.8226036794402587,6.131113832463709,1.3656667450322644,13.994926119955506,0.6066900827751246,18.910572894465012,17.037324247602537,310
38.250125443438165,53.25942229349202,40.424430416612566,34.01763576839807,20.497633241984776,36.46807771528024,37.589271866633446,24.845560705851803,12.154679654302445,19.08985960861647,35.71759436329121,30.080108355059316,17.384706076374876,26.967181189449416,14.090543845551933,9.598265196200554,22.614381607711174,2.6183466730294853,13.350339837677945,4.042612170996073,0.3428202492026008,4.102263596138798,27.483692353038187,5.617058904027874,3.781549463312619,6.5155146338981496,1.7934025523792145,15.216727663172962,0.42896392492341806,19.253198943794683,17.384706076374876,311
38.57154135773661,52.6883265669903,41.62789791886704,34.531185414173876,19.496366526427334,38.36499303481889,37.84635196446178,22.631396299506296,12.212050289660302,20.568162279947646,36.20425525195709,29.466400457561516,16.375544319254427,27.962482762492584,13.660351803052047,9.079648688194982,24.554982823898463,2.65413752811512,14.478804445083844,3.7568116664151945,0.29018663878254947,3.418026660678131,27.895462631891053,6.136377193505714,3.681721048882588,7.044657863987732,2.1713118751951828,16.145359996350734,0.31229275515897104,19.442313381484414,16.375544319254427,312
39.401924284796955,51.4677180522757,42.779591493004986,35.48277301930951,19.111088498152558,40.29679215689026,38.035873314408626,21.381523497398142,12.852425883104258,22.307001322858074,37.22692630241869,29.05726185922965,15.332170715360942,28.19512332054921,13.674387432497394,9.237023183350935,25.821172045236832,3.1625782047728155,15.278133541996356,3.4015347960798485,0.2324651126885599,3.2336335788398847,27.78738828516188,6.392176540147163,3.4260971476092057,8.248388534294305,2.2613153490134703,16.423440904736673,0.22632452480622056,19.71497423796514,16.423440904736673,313
39.49328921467144,49.295672815441996,42.799416819596544,36.966689942418824,18.160350048598364,42.529027436146656,39.00129478681633,20.170066213081906,13.798251862352581,23.451957794862256,38.47096554603861,27.771773647403933,15.289011154816501,28.191088077083673,14.516349753850147,9.813536662818564,26.45207358880518,3.61505180901719,16.249048208878236,3.431185063283144,0.16000617567695594,3.1174887451796383,27.40807539940138,6.297786932127204,3.101347771317489,8.731740523318443,2.4062332230366783,17.139433451817435,0.40931404369993224,19.939225059019215,17.139433451817435,314
39.140566828895146,47.53099768763004,43.42185136970198,38.158139436960724,17.649628582155803,44.3572225594672,40.689149405766535,20.3700651604097,14.740393488871499,24.836572639645738,39.22994220829575,28.12073448448887,15.770433244791903,27.354564562140993,14.919347764299674,10.685149251374613,27.131924390064174,3.979100947755878,16.910477246490213,4.388590436823877,0.13842639540473492,3.247318317549098,27.443164473014747,5.187217752264122,2.799230847506395,9.020523599156459,2.46606009354747,17.669629354115422,0.7873988118839674,20.280821425533542,17.649628582155803,315
37.86215257430988,45.94018014730393,44.238549558053116,38.64750569320219,17.194347852022357,45.48489239935576,42.7366179045507,23.05711974848152,15.051107235717868,25.654498945573337,40.015244448031325,28.672480341346507,16.771173624245144,26.737874093386058,14.44739972419988,11.408510503914185,26.374526736119638,3.837691981094007,17.421374158300846,6.544638564997245,0.09614406170062703,3.448378709353694,28.07143433606209,3.9198004133492867,2.639926453301706,8.95332802318686,2.583783935520318,17.932446515479544,0.7937148451343735,20.570235983699792,17.421374158300846,316
35.790230500124565,44.93400096144061,45.28914273884255,38.71277137012306,17.78331795262273,46.197395338065675,46.09562649786483,24.566563972644555,14.980402752386933,27.02871865229886,40.855882156855174,29.760417068728966,18.34035699623494,26.06591833369007,13.36279645881069,11.612553466975918,25.623971451529705,3.021695574215145,17.25856085673482,8.111014811097972,0.07105537406706924,3.5862787686542283,29.802027446673378,3.2650382997238485,2.540448929607809,7.844688742372512,2.6895774924646214,18.108242774282516,0.9761780279238848,20.83706461265716,18.108242774282516,317
